,project_name,recommendation_code,file_path,message,line
210,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",219
211,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",228
212,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",269
213,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:6: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",278
214,cta-version,CTA1065,ss/.../kernels.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",320
215,cta-version,CTA1010,aobench/.../ao.dp.cpp,"CTA1010:4: Based on analysed sample data, in 7/9 cases in the sample data, this warning was ignored,
so strongly recommended to ignore this warning.",380
216,cta-version,CTA1008,aobench/.../ao.dp.cpp,"CTA1008:6: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",409
217,cta-version,CTA1008,aobench/.../ao.dp.cpp,"CTA1008:7: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",417
218,cta-version,CTA1065,mdh/.../main.dp.cpp,"CTA1065:155: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",99
219,cta-version,CTA1065,mdh/.../main.dp.cpp,"CTA1065:156: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",131
220,cta-version,CTA1065,mdh/.../main.dp.cpp,"CTA1065:157: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",182
221,cta-version,CTA1065,mdh/.../main.dp.cpp,"CTA1065:158: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",213
222,cta-version,CTA1065,srad/.../reduce_kernel.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",37
223,cta-version,CTA1065,srad/.../reduce_kernel.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",57
224,cta-version,CTA1065,srad/.../reduce_kernel.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",84
225,cta-version,CTA1065,srad/.../reduce_kernel.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",115
226,cta-version,CTA1065,convolutionSeparable/.../conv.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",62
227,cta-version,CTA1065,convolutionSeparable/.../conv.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",115
228,cta-version,CTA1010,reduction/.../reduction.dp.cpp,"CTA1010:2: Based on analysed sample data, in 7/9 cases in the sample data, this warning was ignored,
so strongly recommended to ignore this warning.",38
229,cta-version,CTA1000,reduction/.../reduction.dp.cpp,"CTA1000:1: Based on analysed sample data, this warning was ignored in 9/9 cases，strongly recommended to ignore this warning.",43
230,cta-version,CTA1001,reduction/.../reduction.dp.cpp,"CTA1001:0: Based on analysed sample data, this warning was ignored in 9/9 cases，strongly recommended to ignore this warning.",48
231,cta-version,CTA1009,reduction/.../reduction.dp.cpp,"CTA1009:3: SYCL uses exceptions to report errors and does not use the error codes.
The original code was commented out and a warning string was inserted. You need to rewrite this code（1/2 cases）",52
232,cta-version,CTA1039,reduction/.../reduction.dp.cpp,"CTA1039:4: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",71
233,cta-version,CTA1039,reduction/.../reduction.dp.cpp,"CTA1039:5: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",89
234,cta-version,CTA1039,reduction/.../reduction.dp.cpp,"CTA1039:6: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",107
235,cta-version,CTA1039,reduction/.../reduction.dp.cpp,"CTA1039:7: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",124
236,cta-version,CTA1039,reduction/.../reduction.dp.cpp,"CTA1039:8: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",143
237,cta-version,CTA1010,flame/.../utils.dp.cpp,"CTA1010:0: Based on analysed sample data, in 7/9 cases in the sample data, this warning was ignored,
so strongly recommended to ignore this warning.",82
238,cta-version,CTA1010,clenergy/.../clenergy.dp.cpp,"CTA1010:0: Based on analysed sample data, in 7/9 cases in the sample data, this warning was ignored,
so strongly recommended to ignore this warning.",19
239,cta-version,CTA1009,clenergy/.../clenergy.dp.cpp,"CTA1009:1: SYCL uses exceptions to report errors and does not use the error codes.
The original code was commented out and a warning string was inserted. You need to rewrite this code（1/2 cases）",23
240,cta-version,CTA1065,dxtc1/.../kernel.dp.cpp,"CTA1065:11: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",498
241,cta-version,CTA1065,dxtc1/.../kernel.dp.cpp,"CTA1065:9: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",519
242,cta-version,CTA1065,dxtc1/.../kernel.dp.cpp,"CTA1065:10: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",557
243,cta-version,CTA1065,dxtc1/.../main.dp.cpp,"CTA1065:12: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",43
244,cta-version,CTA1065,dxtc1/.../main.dp.cpp,"CTA1065:13: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",59
245,cta-version,CTA1008,bn/.../main.dp.cpp,"CTA1008:5: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",91
246,cta-version,CTA1008,bn/.../main.dp.cpp,"CTA1008:6: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",125
247,cta-version,CTA1008,bn/.../main.dp.cpp,"CTA1008:7: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",133
248,cta-version,CTA1008,bn/.../main.dp.cpp,"CTA1008:8: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",154
249,cta-version,CTA1065,bn/.../kernels.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",152
250,cta-version,CTA1065,bn/.../kernels.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",180
251,cta-version,CTA1065,bn/.../kernels.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",190
252,cta-version,CTA1065,bn/.../kernels.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",212
253,cta-version,CTA1065,nw/.../nw.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",107
254,cta-version,CTA1065,nw/.../nw.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",119
255,cta-version,CTA1065,nw/.../nw.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",130
256,cta-version,CTA1065,nw/.../nw.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",141
257,cta-version,CTA1065,nw/.../nw.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",159
258,cta-version,CTA1065,nw/.../nw.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",169
259,cta-version,CTA1065,nw/.../nw.dp.cpp,"CTA1065:6: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",191
260,cta-version,CTA1065,nw/.../nw.dp.cpp,"CTA1065:7: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",232
261,cta-version,CTA1065,nw/.../nw.dp.cpp,"CTA1065:8: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",243
262,cta-version,CTA1065,nw/.../nw.dp.cpp,"CTA1065:9: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",254
263,cta-version,CTA1065,nw/.../nw.dp.cpp,"CTA1065:10: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",274
264,cta-version,CTA1065,nw/.../nw.dp.cpp,"CTA1065:11: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",296
265,cta-version,CTA1065,rng-wallace/.../wallace_kernel.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",60
266,cta-version,CTA1065,rng-wallace/.../wallace_kernel.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",86
267,cta-version,CTA1065,rng-wallace/.../wallace_kernel.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",108
268,cta-version,CTA1065,rng-wallace/.../wallace_kernel.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",133
269,cta-version,CTA1065,rng-wallace/.../wallace_kernel.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",154
270,cta-version,CTA1065,rng-wallace/.../wallace_kernel.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",165
271,cta-version,CTA1039,gd/.../main.dp.cpp,"CTA1039:0: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",17
272,cta-version,CTA1039,gd/.../main.dp.cpp,"CTA1039:1: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",50
273,cta-version,CTA1039,gd/.../main.dp.cpp,"CTA1039:2: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",60
274,cta-version,CTA1039,gd/.../main.dp.cpp,"CTA1039:3: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",73
275,cta-version,CTA1039,ccsd-trpdrv/.../ccsd_tengy.dp.cpp,"CTA1039:0: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",56
276,cta-version,CTA1039,ccsd-trpdrv/.../ccsd_tengy.dp.cpp,"CTA1039:1: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",70
277,cta-version,CTA1039,ccsd-trpdrv/.../ccsd_tengy.dp.cpp,"CTA1039:2: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",92
278,cta-version,CTA1039,ccsd-trpdrv/.../ccsd_tengy.dp.cpp,"CTA1039:3: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",104
279,cta-version,CTA1008,ccsd-trpdrv/.../main.dp.cpp,"CTA1008:0: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",140
280,cta-version,CTA1008,ccsd-trpdrv/.../main.dp.cpp,"CTA1008:1: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",149
281,cta-version,CTA1065,scan2/.../main.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",49
282,cta-version,CTA1065,scan2/.../main.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",79
283,cta-version,CTA1065,scan2/.../main.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",100
284,cta-version,CTA1065,scan2/.../main.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",112
285,cta-version,CTA1065,scan2/.../main.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",155
286,cta-version,CTA1065,scan2/.../main.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",176
287,cta-version,CTA1065,scan2/.../main.dp.cpp,"CTA1065:6: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",188
288,cta-version,CTA1065,nms/.../main.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",66
289,cta-version,CTA1010,nms/.../main.dp.cpp,"CTA1010:16: Based on analysed sample data, in 7/9 cases in the sample data, this warning was ignored,
so strongly recommended to ignore this warning.",266
290,cta-version,CTA1010,nms/.../main.dp.cpp,"CTA1010:19: Based on analysed sample data, in 7/9 cases in the sample data, this warning was ignored,
so strongly recommended to ignore this warning.",295
291,cta-version,CTA1065,recursiveGaussian/.../main.dp.cpp,"CTA1065:155: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",69
292,cta-version,CTA1039,atomicIntrinsics/.../simpleAtomicIntrinsics_kernel.dp.hpp,"CTA1039:0: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",34
293,cta-version,CTA1039,atomicIntrinsics/.../simpleAtomicIntrinsics_kernel.dp.hpp,"CTA1039:1: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",42
294,cta-version,CTA1039,atomicIntrinsics/.../simpleAtomicIntrinsics_kernel.dp.hpp,"CTA1039:2: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",50
295,cta-version,CTA1039,atomicIntrinsics/.../simpleAtomicIntrinsics_kernel.dp.hpp,"CTA1039:3: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",58
296,cta-version,CTA1039,atomicIntrinsics/.../simpleAtomicIntrinsics_kernel.dp.hpp,"CTA1039:4: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",66
297,cta-version,CTA1039,atomicIntrinsics/.../simpleAtomicIntrinsics_kernel.dp.hpp,"CTA1039:5: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",75
298,cta-version,CTA1039,atomicIntrinsics/.../simpleAtomicIntrinsics_kernel.dp.hpp,"CTA1039:6: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",83
299,cta-version,CTA1065,filter/.../main.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",31
300,cta-version,CTA1065,filter/.../main.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",51
301,cta-version,CTA1065,filter/.../main.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",68
302,cta-version,CTA1065,filter/.../main.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",82
303,cta-version,CTA1039,filter/.../main.dp.cpp,"CTA1039:4: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",62
304,cta-version,CTA1039,asta/.../main.dp.cpp,"CTA1039:1: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",63
305,cta-version,CTA1039,asta/.../main.dp.cpp,"CTA1039:5: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",82
306,cta-version,CTA1039,asta/.../main.dp.cpp,"CTA1039:6: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",115
307,cta-version,CTA1039,asta/.../main.dp.cpp,"CTA1039:8: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",148
308,cta-version,CTA1039,asta/.../main.dp.cpp,"CTA1039:9: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",193
309,cta-version,CTA1065,asta/.../main.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",69
310,cta-version,CTA1065,asta/.../main.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",89
311,cta-version,CTA1065,asta/.../main.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",123
312,cta-version,CTA1065,asta/.../main.dp.cpp,"CTA1065:7: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",155
313,cta-version,CTA1065,asta/.../main.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",199
314,cta-version,CTA1065,lud/.../lud_kernels.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",16
